sentence_id,year,month,year_month,source,sentence,sentiment_label,sentiment_score,confidence
02303,2020,05,2020-05,BBC News TV,there is also concern about the availability of testing and whether a return will place unnecessary extra pressure on public services.,negative,-1,0.9966764450073242
02304,2020,05,2020-05,BBC News TV,"it would be really difficult for the police to keep people apart and maintain social distancing, so i think it is a nonstarter.",negative,-1,0.9994988441467285
02305,2020,05,2020-05,BBC News TV,since the lockdown began nearly six weeks ago.,negative,-1,0.9978214502334595
02306,2020,05,2020-05,BBC News TV,"and while bringing a child into the world should be a moment ofjoy, the shadow of covid-19 has loomed large.",negative,-1,0.9963316321372986
02307,2020,05,2020-05,BBC News TV,"are allowed one birthing partner in the labour suite with them, provided they are not showing any symptoms.",positive,0,0.9939687252044678
02308,2020,05,2020-05,BBC News TV,it is nice that not everything about lockdown has been negative for these new parents.,positive,0,0.9983062744140625
02309,2020,05,2020-05,BBC News TV,"i went into hospital, and i had the most amazing experience in hospital.",positive,0,0.9988545179367065
02310,2020,05,2020-05,BBC News TV,"babies will continue to be born in lockdown, and while for now they must wait to see grandparents, extended family and friends, we will have stories too to tell our little ones about their moment in history.",negative,-1,0.8981292247772217
02311,2020,05,2020-05,BBC News TV,"most people in the would not want to go out, even if the government officially ends the lockdown in a month’s time, according to a new survey.",negative,-1,0.9987205862998962
02312,2020,05,2020-05,BBC News TV,"scientists in the have identified the highest levels of microplastics ever recorded on the seafloor, after studying sediment pulled from the bottom of the mediterranean sea.",positive,0,0.993829071521759
02313,2020,05,2020-05,BBC News TV,"mixed into those mounds are millions of tiny pieces of plastic, and scientists have now measured the extent of this sea-bed pollution.",negative,-1,0.9960665106773376
02314,2020,05,2020-05,BBC News TV,"that enable scientists to track how the currents carry plastic waste out to sea, where it breaks down.",positive,0,0.9983934760093689
02315,2020,05,2020-05,BBC News TV,the fragile ecosystems on the seafloor depend on the nutrients and oxygen flushed in through the ocean currents.,positive,0,0.9982203841209412
02316,2020,05,2020-05,BBC News TV,the tribute song will aid the world health organization’s solidarity fund to fight covid-19.,positive,0,0.9984843134880066
02317,2020,05,2020-05,BBC News TV,"queen and their front man, adam lambert, each filmed their parts in isolation - a far from the recording studios they are all used to.",positive,0,0.9957332015037537
02318,2020,05,2020-05,BBC News TV,because you are the champions it’s hoped the remake will help inspire front line workers as they lead the struggle against this pandemic.,positive,0,0.9984951019287109
02319,2020,05,2020-05,BBC News TV,"the british government says it’s confident it’s target of 100,000 daily coronavirus tests by the end of april has been met.",positive,0,0.9980813264846802
02320,2020,05,2020-05,BBC News TV,the pandemic continues to devastate the aviation industry - european budget carrier ryanair announces three thousand job losses.,negative,-1,0.99730384349823
02321,2020,05,2020-05,BBC News TV,president trump says he’s seen evidence coronavirus orginated in a chinese laboratory - but gives no details.,negative,-1,0.9984005093574524
02322,2020,05,2020-05,BBC News TV,and a musical tribute for the champions of the pandemic - queen say the proceeds will go to global health charities.,positive,0,0.9982960820198059
02323,2020,05,2020-05,BBC News TV,"the government says they are confident that they have hit their own target for the number of daily coronavirus the government says they are confident that they have hit their own target for the number of daily coronavirus tests to be carried out by yesterday’s deadline - was now ""past the peak"" of the outbreak.",positive,0,0.9970753192901611
02324,2020,05,2020-05,BBC News TV,"the target of 100,000 daily coronavirus tests - to be met by the end of april - had been set by the the ’s health secretary, matt hancock.",positive,0,0.6346369981765747
02325,2020,05,2020-05,BBC News TV,worldwide - the aviation industry has been hugely affected by the global lockdown - with budget airline ryanair announcing they are cutting up to three thousand pilot and cabin crewjobs - as they restructure to cope with the coronavirus pandemic.,negative,-1,0.9962173104286194
02326,2020,05,2020-05,BBC News TV,"meanwhile in the - president trump said he’s seen evidence coronavirus originated in a chinese laboratory, but provided no details.",negative,-1,0.998262345790863
02327,2020,05,2020-05,BBC News TV,"the national intelligence director’s office say covid-19 ""was not manmade or genetically modified"" and china rejects the theory.",negative,-1,0.9975577592849731
02328,2020,05,2020-05,BBC News TV,in other developments - the united nations secretary general antonio guterres has expressed his disappointment at the lack of leadership from major world powers during the coronavirus pandemic.,negative,-1,0.9958129525184631
02329,2020,05,2020-05,BBC News TV,we’ll have more on the global response to the pandemic shortly - but first this report from our news correspondent - dan johnson.,positive,0,0.9960015416145325
02330,2020,05,2020-05,BBC News TV,"and here’s a reminder that, in the crossfire of coronavirus, heroes can be patients too.",positive,0,0.9964943528175354
02331,2020,05,2020-05,BBC News TV,"west midlands police chief superintendent, phil dolby, spent more than two weeks on a ventilator.",negative,-1,0.9972600936889648
02332,2020,05,2020-05,BBC News TV,"also bouncing back, the prime minister, with his own reasons to be thankful and a message of hope i can confirm today that, for the first time, we are past the peak of this disease.",positive,0,0.9980120658874512
02333,2020,05,2020-05,BBC News TV,we are past the peak and we are on the downward slope.,negative,-1,0.9975472092628479
02334,2020,05,2020-05,BBC News TV,"across the , the virus has taken someone special from 26,771 families.",negative,-1,0.9935709238052368
02335,2020,05,2020-05,BBC News TV,"more than 15,000 people are in hospital, trying to shake it off.",negative,-1,0.993736982345581
02336,2020,05,2020-05,BBC News TV,so it is still too early to lift the lockdown.,negative,-1,0.9964390397071838
02337,2020,05,2020-05,BBC News TV,the infection rate and the number of people each of us passes the virus to must stay below one.,negative,-1,0.980907142162323
02338,2020,05,2020-05,BBC News TV,testing numbers have dogged the government’s response.,negative,-1,0.9993343949317932
02339,2020,05,2020-05,BBC News TV,"remember where this all started, it was matt hancock wanting to get testing up because at the start it was about patients, staff, etc, so that people could go staff, etc, so that peopla could go back to staff, etc, so that people could go back to work.",positive,0,0.9833717942237854
02340,2020,05,2020-05,BBC News TV,now eligibility for testing has expanded quite widely to key workers.,positive,0,0.9972702860832214
02341,2020,05,2020-05,BBC News TV,but now the role of testing sort of changes as we go into the next phase.,positive,0,0.9904227256774902
02342,2020,05,2020-05,BBC News TV,this is now having a mass testing infrastructure in place so that when in place so that when the infrastructure in place so that when the current lockdown measures ease mass testing can be used eventually mass testing ran be used eventually to stop mass testing can be used eventually to stop outbreaks spreading rapidly and widely from communities.,positive,0,0.9895057082176208
02343,2020,05,2020-05,BBC News TV,"50 individual patients with coronavirus ran be individual patients with coronavirus can be isolated, their context ran be isolated, their context taste, and can be isolated, their context taste, and testing can then be put taste, and testing ran then be put into place.",positive,0,0.9797510504722595
02344,2020,05,2020-05,BBC News TV,"taste, and testing can then be put into place.",positive,0,0.9926164746284485
02345,2020,05,2020-05,BBC News TV,the government will say that the target was all about getting the machine rolling and getting the testing capacity up.,negative,-1,0.9899290204048157
02346,2020,05,2020-05,BBC News TV,"-- robert it looks like we’ll either meet the target or come close, and so we will have very significantly increased it looks like we’ll either meet the target or come close, and so we will have very significantly increased the amount of testing in this country i think from 2000 tests a day at the end of february to 10,000 tests a day at the end of march to either 100,000 at the end of april or quite close to it.",positive,0,0.9949496984481812
02347,2020,05,2020-05,BBC News TV,we’ve got the prime minister back in post after he recovered from coronavirus.,positive,0,0.9970213770866394
02348,2020,05,2020-05,BBC News TV,"a lot of questions facing him about how, if not one, the lockdown will be lifted.",negative,-1,0.9988332390785217
02349,2020,05,2020-05,BBC News TV,the message from the prime minister yesterday was that next week was going to be the point where we hear more detail about a strategy for how we get out of lockdown.,negative,-1,0.9898345470428467
02350,2020,05,2020-05,BBC News TV,now remember that officially the measures have to be reviewed every three weeks by law.,negative,-1,0.9904425740242004
02351,2020,05,2020-05,BBC News TV,"boris johnson mentioned yesterday that face masks are going to be a useful way out, and a useful tool in the next stage of lockdown, because he said they could give people the confidence to go back to work.",positive,0,0.9942506551742554
02352,2020,05,2020-05,BBC News TV,"i think that will be an interesting aspect of how to convince people that even if the data says the virus isn’t transmitting widely, and that it is actually safe to go out again, will peopla obey people obey those instructions?",negative,-1,0.9879904389381409
02353,2020,05,2020-05,BBC News TV,talk of quarantine measures being introduced at airports.,negative,-1,0.9986431002616882
02354,2020,05,2020-05,BBC News TV,"talk of how schools and businesses will have to follow social distancing mles have to follow social distancing rules in the same way as essential mles in the same way as essential services rules in the same way as essential services and schools, schools are still open for key workers, at the moment.",positive,0,0.9669389128684998
02355,2020,05,2020-05,BBC News TV,the president donald trump says he’s seen evidence that suggests coronavirus originated in a chinese laboratory.,negative,-1,0.9871777296066284
02356,2020,05,2020-05,BBC News TV,"his own intelligence agencies have said they’re still investigating how the virus began, but have determined covid-19""was not manmade or genetically modified"".",positive,0,0.9904148578643799
02357,2020,05,2020-05,BBC News TV,did the deadly coronavirus emanate from here?,negative,-1,0.9964101910591125
02358,2020,05,2020-05,BBC News TV,"trump says he’s seen evidence linking the virus to the lab, although he wouldn’t be drawn on what that evidence consisted of.",negative,-1,0.9971120357513428
02359,2020,05,2020-05,BBC News TV,"he told reporters either china couldn’t stop the virus from spreading, or it didn’t to.",negative,-1,0.9994388222694397
02360,2020,05,2020-05,BBC News TV,"whilst laying to rest one of the more extreme conspiracy theories surrounding the virus, that it was man-made and unleashed as a biological weapon, the intelligence community didn’t contradict the president’s theory, saying: this country has already seen more cases of the coronavirus than anywhere else in the world, overa million, and more than 60,000 deaths.",positive,0,0.9972192049026489
02361,2020,05,2020-05,BBC News TV,"the virus has also devastated what was once a booming economy, leading to long lines in cities such as houston, as people queue for free food.",negative,-1,0.9991414546966553
02362,2020,05,2020-05,BBC News TV,"although he’s avoided direct criticism of china’s president xi, with whom he’s maintained cordial relations, president trump has talked of making china pay for the harm the virus has caused to the american economy and, by extension, to his chances of re-election.",negative,-1,0.987311840057373
02363,2020,05,2020-05,BBC News TV,let’s hear more now on theories as to how the coronavirus originated in the chinese city of wuhan.,negative,-1,0.992962658405304
02364,2020,05,2020-05,BBC News TV,the institute of virology there studies infectious diseases linked to bats and china says any allegations of a leak are unfounded.,positive,0,0.9938269257545471
02365,2020,05,2020-05,BBC News TV,"they ruled out that this was a man-made virus, that it was some sort of bio weapon that had been unleashed or escaped, but they carefully said that they were still looking at other possibilities, including that it was an entirely natural outbreak, in other words from a market or it was a leak from a lab.",positive,0,0.994527280330658
02366,2020,05,2020-05,BBC News TV,"studying, if you like, the natural virus.",positive,0,0.9896872639656067
02367,2020,05,2020-05,BBC News TV,"later donald asked, do you think it could virus.",negative,-1,0.9975414276123047
02368,2020,05,2020-05,BBC News TV,"you can sense some of the same potential strain, ithink on this issue.",negative,-1,0.9886899590492249
02369,2020,05,2020-05,BBC News TV,"talk to us about the story there could be espionage on the way, regarding the research into a vaccine for coronavirus.",negative,-1,0.876455545425415
02370,2020,05,2020-05,BBC News TV,"basically, there is a race going on internationally to and make this vaccine and understand what might be able to use to treat the coronavirus.",positive,0,0.9957178235054016
02371,2020,05,2020-05,BBC News TV,in some cases they are countries.,negative,-1,0.6274006366729736
02372,2020,05,2020-05,BBC News TV,"in some cases they are collaborating, but there is a competition here.",positive,0,0.7597470283508301
02373,2020,05,2020-05,BBC News TV,"the headlines on news the british government says it’s confident it’s target of 100,000 daily coronavirus tests by the end of april has been met.",positive,0,0.9965850114822388
02374,2020,05,2020-05,BBC News TV,the pandemic continues to devastate the aviation industry - european budget carrier ryanair announces three thousand job losses.,negative,-1,0.99730384349823
02375,2020,05,2020-05,BBC News TV,president trump says he’s seen evidence coronavirus orginated in a chinese laboratory - but gives no details.,negative,-1,0.9984005093574524
02376,2020,05,2020-05,BBC News TV,"meanwhile european budget airline ryanair has said it may shed up to 3,000 jobs as it restructures to cope with the pandemic.",negative,-1,0.984558641910553
02377,2020,05,2020-05,BBC News TV,"if a vaccine is found clearly the recovery will be stronger, if a vaccine isn’t found we may have to announce more cuts and deeper cuts into the future.",negative,-1,0.9828570485115051
02378,2020,05,2020-05,BBC News TV,"they are very keen to start up, but they also realise passengers are going to be very short of confidence, and how on earth do you enforce social distancing at an airport, and on board a plane?",negative,-1,0.9807985424995422
02379,2020,05,2020-05,BBC News TV,the civil aviation authority is warning airlines they have to is warning aidines they have to adhere is warning airlines they have to adhere to the rules.,positive,0,0.9873716831207275
02380,2020,05,2020-05,BBC News TV,"and in europe, the european adhere to the rules.",positive,0,0.9969890713691711
02381,2020,05,2020-05,BBC News TV,the rules for flights are instead.,negative,-1,0.9986286163330078
02382,2020,05,2020-05,BBC News TV,"the rules for flights are absolutely clear, if your flight doesn’t take off you are entitled to doesn’t take off you are entiﬂad to your rash back doesn’t take off you are entitled to your cash back within a week.",negative,-1,0.999369204044342
02383,2020,05,2020-05,BBC News TV,"how likely is it, do you think, simon, that the airtine do you think, simon, that the airline industry will return to what airtine industry will return to what it was airline industry will return to what it was before the pandemic?",negative,-1,0.988308310508728
02384,2020,05,2020-05,BBC News TV,"india has more than 35,000 cases of coronavirus so far, and more than 1100 people have died of the infection.",negative,-1,0.991584300994873
02385,2020,05,2020-05,BBC News TV,the country has been in lockdown for nearly six weeks now.,negative,-1,0.9985007047653198
02386,2020,05,2020-05,BBC News TV,"and while doctors say it has slowed the spread of covid-19, it’s also meant that millions who depend on daily wages in the country are facing extremely difficult times.",negative,-1,0.9833937287330627
02387,2020,05,2020-05,BBC News TV,this man has recovered from covid in the southern state of kerala.,positive,0,0.9983540773391724
02388,2020,05,2020-05,BBC News TV,"more populous than canada, the region had the first coronavirus infections in march, but it curbed the spread, and its strategy is giving hope to the rest of the country.",positive,0,0.9988172650337219
02389,2020,05,2020-05,BBC News TV,"once we identified all of them, the next strategy was to ensure home quarantine in the strictest possible sense.",negative,-1,0.9886578917503357
02390,2020,05,2020-05,BBC News TV,"and while the real scale is hard to assess, doctors say covid would have spread a lot more quickly if india had not imposed a lockdown relatively early.",negative,-1,0.9928712248802185
02391,2020,05,2020-05,BBC News TV,"people are only allowed to go out to buy essential items, and you could even get arrested for violating the lockdown, which is perhaps one of the most stringent in the world.",positive,0,0.9152432680130005
02392,2020,05,2020-05,BBC News TV,calls to ease the restrictions are growing louder.,positive,0,0.9939965009689331
02393,2020,05,2020-05,BBC News TV,"as you go out of lockdown, it has to be first of all a phased release after lockdown, and many countries are now putting in place systems of how they will do that, and the monitoring testing is going to be extremely important",positive,0,0.9961289167404175
02394,2020,05,2020-05,BBC News TV,"so at any time if there is an alert or a red flag that things are not looking so good, again, more strict measures may have to be put in place.",negative,-1,0.9925070405006409
02395,2020,05,2020-05,BBC News TV,the nationwide lockdown is due to end soon.,negative,-1,0.9900617599487305
02396,2020,05,2020-05,BBC News TV,"in the early stages of the pandemic, both britain and south africa followed a near identical path of infections.",negative,-1,0.9940647482872009
02397,2020,05,2020-05,BBC News TV,"but with just over 100 so far dead and no more than a few hundred patients infected in hospital, its death rate has been staggeringly low in comparison to the .",positive,0,0.9979501366615295
02398,2020,05,2020-05,BBC News TV,in a land of furious inequality and habitual misrule the virus was always going to cause chaos here in south africa.,negative,-1,0.9940946698188782
02399,2020,05,2020-05,BBC News TV,"in the overcrowded townships around johannesburg, news of covid-19’s arrival, the first confirmed case was march the 5th, prompted dread.",negative,-1,0.9906787276268005
02400,2020,05,2020-05,BBC News TV,"weeks to watch the virus spread around the rest of the world, and to watch other countries’ mistakes.",negative,-1,0.9687654972076416
02401,2020,05,2020-05,BBC News TV,"at this stage in south africa, the virus was spreading slowly.",negative,-1,0.9910227060317993
02402,2020,05,2020-05,BBC News TV,"but soon south africa did start to see an exponential rise, just like britain, although here the government was already reacting much quicker, imposing a lockdown just eight days after recording the hundredth infection.",negative,-1,0.9932485818862915
02403,2020,05,2020-05,BBC News TV,"and south africa’s lockdown was far stricter, too.",positive,0,0.9729403257369995
02404,2020,05,2020-05,BBC News TV,they’ve now screened more than 3 million people for the new virus.,negative,-1,0.9957602620124817
02405,2020,05,2020-05,BBC News TV,"tomorrow, south africa will start to ease its lockdown.",positive,0,0.9909613728523254
02406,2020,05,2020-05,BBC News TV,but lower down the ranks of the key institutions that are going to have but lower down the ranks the key institutions that are going to have to keep waging this battle against the virus for months to come have been weakened by years of corruption and cronyism.,negative,-1,0.9916796088218689
02407,2020,05,2020-05,BBC News TV,"and as the lockdown softens, the near certainty that the infection rate will start to climb.",negative,-1,0.9965553283691406
02408,2020,05,2020-05,BBC News TV,"the british government says it’s confident it’s target of 100,000 daily coronavirus tests by the end of april has been met.",positive,0,0.9980813264846802
02409,2020,05,2020-05,BBC News TV,"the european budget airline ryanair announces it plans to cut 3000 jobs, as part of restructuring because of the virus.",negative,-1,0.9970425963401794
02410,2020,05,2020-05,BBC News TV,president trump says he’s seen evidence coronavirus orginated in a chinese laboratory - but gives no details.,negative,-1,0.9984005093574524
02411,2020,05,2020-05,BBC News TV,"covid-19 is absolutely no laughing matter - but a group of doctors in germany has managed to raise a smile nevertheless, whilst making a deadly serious point covid-19 is absolutely no laughing matter - but a group of doctors in germany has managed to raise a smile nevertheless, whilst making a deadly serious point about the lack of personal protective equipment.",positive,0,0.9911074042320251
02412,2020,05,2020-05,BBC News TV,"it took some time but now we have organised ourselves and the federal system in germany, in the small counties we establish a history only as much surgeries with only covid-19 patients.",positive,0,0.9981352090835571
02413,2020,05,2020-05,BBC News TV,quickly afterwards i had some others join and then went viral and now i am here.,positive,0,0.9981383085250854
02414,2020,05,2020-05,BBC News TV,we also seem processed in spain which was really affected by the coronavirus especially in health rare.,negative,-1,0.9936568140983582
02415,2020,05,2020-05,BBC News TV,the the coronavirus especially in health care.,negative,-1,0.9906728863716125
02416,2020,05,2020-05,BBC News TV,the united nations secretary general antonio guterres has expressed his disappointment at the lack of leadership from major world powers during the coronavirus pandemic.,negative,-1,0.9959352016448975
02417,2020,05,2020-05,BBC News TV,you have described covid-19 as the biggest challenge facing the world since the second world war.,positive,0,0.9960499405860901
02418,2020,05,2020-05,BBC News TV,have you been surprised and shocked by the immense scale of deaths and the immense scale of the economic disruption?,positive,0,0.9969764947891235
02419,2020,05,2020-05,BBC News TV,"shocked, obviously, and it is dramatic to see so many people dying and dramatic to see this devastating impact on economies and societies, especially on the most vulnerable people, but not surprised because, unfortunately, what is true is that the world was not able to come together and to face covid-19 in an articulated, co-ordinated way.",positive,0,0.993391752243042
02420,2020,05,2020-05,BBC News TV,"different countries with different perspectives, different strategies and this has allowed the virus to spread.",negative,-1,0.992142915725708
02421,2020,05,2020-05,BBC News TV,"are you talking about the great power rivalry between the united states and china, this propaganda war that has erupted since covid-19 became a pandemic?",negative,-1,0.9980972409248352
02422,2020,05,2020-05,BBC News TV,i think we are the united nations or really come into force will be the post covid-19 recovery.,positive,0,0.9975289702415466
02423,2020,05,2020-05,BBC News TV,"the crisis has demonstrated problems of pre-existing economy, with the lagitimacy pre-existing economy, with the legitimacy of our international institutions and of course without failure to combat climate change by the united nations will help convene and coordinate and enable that better recovery.",positive,0,0.996256947517395
02424,2020,05,2020-05,BBC News TV,we are in the 75th anniversary year of the united nations and it is a time and the covid-19 crisis has concentrated minds on what united nations is four and one of the things to do is provide provide burden sharing process where there was more able to put the shoulders to the wheel can that should not to the wheel ran that should not mean to the wheel can that should not mean there is a crisis of legitimacy that comes with those more able to contribute the only ones seem to be able to make decisions that shape the organisation.,positive,0,0.9935170412063599
02425,2020,05,2020-05,BBC News TV,like the united nations as also existed to enable states to coordinate more closely and in times like the covid sea and if that and when different countries.,positive,0,0.9975270628929138
02426,2020,05,2020-05,BBC News TV,the impact on the thing the restrictions on the infection rate of covid-19 through the french population -- might earty to through the french population -- might early to say that the crisis might earty to say that the crisis is over.,negative,-1,0.9840699434280396
02427,2020,05,2020-05,BBC News TV,"in china, the country where the global coronavirus crisis first hit, the authorities are now lifting restrictions on people’s movements at an ever more rapid rate.",positive,0,0.9867841005325317
02428,2020,05,2020-05,BBC News TV,it shows that people are still worried about the possibility of contracting the coronavirus.,negative,-1,0.985996425151825
02429,2020,05,2020-05,BBC News TV,"here in beijing we have been living under the virus for so long, more than three months, these changes now feel a little sudden.",negative,-1,0.9907698035240173
02430,2020,05,2020-05,BBC News TV,"for example, in the open now i don’t have to wear a mask.",positive,0,0.9974931478500366
02431,2020,05,2020-05,BBC News TV,"crucially, if somebody comes into beijing from another part of china, apart from these hotspots like wuhan where coronavirus started, they don’t have to do two weeks’ quarantine any more.",positive,0,0.9935693740844727
02432,2020,05,2020-05,BBC News TV,it’s like tourism with social distancing.,negative,-1,0.9910180568695068
02433,2020,05,2020-05,BBC News TV,"what everybody is worried about, though, is the possibility of a second wave of the viruss coming along and swamping all of this freedom.",negative,-1,0.9912378191947937
02434,2020,05,2020-05,BBC News TV,"the headlines on news the british government says it’s confident it’s target of 100,000 the pandemic continues to devastate the aviation industry - european budget carrier ryanair announces three thousand job losses.",negative,-1,0.9980282187461853
02435,2020,05,2020-05,BBC News TV,president trump says he’s seen evidence coronavirus orginated in a chinese laboratory - but gives no details.,negative,-1,0.9984005093574524
02436,2020,05,2020-05,BBC News TV,"yemen has recorded its first two deaths linked to coronavirus, raising fears of a devastating outbreak in the war-ravaged country.",negative,-1,0.9918047189712524
02437,2020,05,2020-05,BBC News TV,"according to local media, the victims were brothers who died in the same hospital in the separtist controlled port of aden.",negative,-1,0.9916747212409973
02438,2020,05,2020-05,BBC News TV,the has warned there’s a high chance other cases are circulating undetected.,negative,-1,0.9963907599449158
02439,2020,05,2020-05,BBC News TV,"the southern port city has been put into a three-day lockdown, after the first reported deaths of covid-19.",negative,-1,0.9967517852783203
02440,2020,05,2020-05,BBC News TV,"if this epidemic spreads here, we will die like locusts.",negative,-1,0.9980036616325378
02441,2020,05,2020-05,BBC News TV,"the curfew will be enforced by the southern transitional council, a separatist group which took control of the city last weekend.",negative,-1,0.9960278272628784
02442,2020,05,2020-05,BBC News TV,"after six years of civil war, 20 million yemenis do not have access to adequate health care, famine is rife, and hospitals are ill-equipped to deal with a full-blown pandemic.",negative,-1,0.9874782562255859
02443,2020,05,2020-05,BBC News TV,"the has warned there is a high chance the virus is circulating in crowded areas undetected, but the rebel houthi movement which controls the city says all suspected cases have returned negative.",positive,0,0.9931433200836182
02444,2020,05,2020-05,BBC News TV,"official cases are still low, but the saudi-backed government has issued a plea to all citizens, regardless of their political alliance, to take the outbreak seriously.",positive,0,0.9974950551986694
02445,2020,05,2020-05,BBC News TV,: we are calling on yemenis to take preventative measures and to stop gatherings in public markets and attending friday prayers during these exceptional circumstances.,negative,-1,0.9981854557991028
02446,2020,05,2020-05,BBC News TV,scientists have identified the highest levels of microplastics ever recorded on the seafloor.,positive,0,0.9947762489318848
02447,2020,05,2020-05,BBC News TV,"mixed into those mounds are millions of tiny pieces of plastic, and scientists have now measured the extent of this sea-bed pollution.",negative,-1,0.9960665106773376
02448,2020,05,2020-05,BBC News TV,"that enabled scientists to track how the currents carry plastic waste out to sea, where it breaks down.",positive,0,0.9983226656913757
02449,2020,05,2020-05,BBC News TV,there are fragile ecosystems on the sea floor that depend on the nutrients and oxygen flushed in through the ocean currents.,positive,0,0.9975587129592896
02450,2020,05,2020-05,BBC News TV,"scientists from the british antarctic survey, in another study published this week, reveal plastic pollution was reaching the shores of some of the most remote islands.",positive,0,0.9946932196617126
02451,2020,05,2020-05,BBC News TV,"and premier league along with medical experts from rugby union, cricket and racing to discuss the aspects of a return to sporting action.",positive,0,0.9986675977706909
02452,2020,05,2020-05,BBC News TV,there is also concern about the availability of testing and whether a return will place unnecessary extra pressure on public services.,negative,-1,0.9966764450073242
02453,2020,05,2020-05,BBC News TV,"it would be really difficult for the police to keep people apart and maintain social distancing, so i think it is a nonstarter.",negative,-1,0.9994988441467285
02454,2020,05,2020-05,BBC News TV,the tribute song will aid the world health organization’s solidarity fund to fight covid-19.,positive,0,0.9984843134880066
02455,2020,05,2020-05,BBC News TV,"queen and their front man, adam lambert, each filmed their parts in isolation - a far from the recording studios they are all used to.",positive,0,0.9957332015037537
02456,2020,05,2020-05,BBC News TV,because you are the champions it’s hoped the remake will help inspire front line workers as they lead the struggle against this pandemic.,positive,0,0.9984951019287109
02457,2020,05,2020-05,BBC News TV,the coronavirus pandemic continues to devastate the aviation industry - european budget carrier ryanair announces three thousand job losses.,negative,-1,0.9978678226470947
02458,2020,05,2020-05,BBC News TV,"the british government says it’s confident it’s target of 100,000 daily coronavirus tests by the end of april has been met.",positive,0,0.9980813264846802
02459,2020,05,2020-05,BBC News TV,president trump says he’s seen evidence coronavirus orginated in a chinese laboratory - but gives no details.,negative,-1,0.9984005093574524
02460,2020,05,2020-05,BBC News TV,you are the champions and a musical tribute for the champions of the pandemic - queen say the proceeds will go to global health charities.,positive,0,0.9985093474388123
02461,2020,05,2020-05,BBC News TV,we’re covering all the latest coronavirus developments here in britain and globally.,positive,0,0.9984571933746338
02462,2020,05,2020-05,BBC News TV,first the global lockdown is having a devastating on airlines around the world.,negative,-1,0.9988105297088623
02463,2020,05,2020-05,BBC News TV,"one of the world’s biggest carriers - ryanair - says it’s cutting 3,000 pilot and cabin crewjobs - as they restructure to cope with the impact of the pandemic.",negative,-1,0.9816810488700867
02464,2020,05,2020-05,BBC News TV,"meanwhile the government says it is confident that it has hit its own target for 10,000 daily coronavirus tests to be carried out by yesterday’s deadline.",positive,0,0.9976212382316589
02465,2020,05,2020-05,BBC News TV,"in the - president trump said he’s seen evidence coronavirus originated in a chinese laboratory, but provided no details.",negative,-1,0.9987700581550598
02466,2020,05,2020-05,BBC News TV,"the national intelligence director’s office say covid-19 ""was not manmade or genetically modified"" and china rejects the theory.",negative,-1,0.9975577592849731
02467,2020,05,2020-05,BBC News TV,we’ll have more on the global response to the pandemic shortly - but first ryanair boss - michael o’leary - spoke to the earlier - and told us he expects passenger numbers to be down a third this year.,negative,-1,0.9964122176170349
02468,2020,05,2020-05,BBC News TV,"if a vaccine is found clearly the recovery will be stronger, if a vaccine isn’t found we may have to announce more cuts and deeper cuts into the future.",negative,-1,0.9828570485115051
02469,2020,05,2020-05,BBC News TV,there are checks in place by public health england.,positive,0,0.5873942375183105
02470,2020,05,2020-05,BBC News TV,"they are very keen to start up, but they also realise passengers are going to be very short of confidence, and how on earth do you enforce social distancing at an airport, and on board a plane?",negative,-1,0.9807985424995422
02471,2020,05,2020-05,BBC News TV,"the government says it is confident that it will hit its own target for the number of daily coronavirus tests to be carried out by yesterday’s deadline - as the prime minister told the nation that the the was now ""past the peak"" of the outbreak.",positive,0,0.9967329502105713
02472,2020,05,2020-05,BBC News TV,"the target of 100,000 daily coronavirus tests - to be met by the end of april - had been set by the the ’s health secretary, matt hancock.",positive,0,0.6346369981765747
02473,2020,05,2020-05,BBC News TV,"and here’s a reminder that, in the crossfire of coronavirus, heroes can be patients too.",positive,0,0.9964943528175354
02474,2020,05,2020-05,BBC News TV,"west midlands police chief superintendent, phil dolby, spent more than two weeks on a ventilator.",negative,-1,0.9972600936889648
02475,2020,05,2020-05,BBC News TV,"also bouncing back, the prime minister, with his own reasons to be thankful and a message of hope i can confirm today that, for the first time, we are past the peak of this disease.",positive,0,0.9980120658874512
02476,2020,05,2020-05,BBC News TV,we are past the peak and we are on the downward slope.,negative,-1,0.9975472092628479
02477,2020,05,2020-05,BBC News TV,"across the , the virus has taken someone special from 26,771 families.",negative,-1,0.9935709238052368
02478,2020,05,2020-05,BBC News TV,"more than 15,000 people are in hospital, trying to shake it off.",negative,-1,0.993736982345581
02479,2020,05,2020-05,BBC News TV,so it is still too early to lift the lockdown.,negative,-1,0.9964390397071838
02480,2020,05,2020-05,BBC News TV,the infection rate and the number of people each of us passes the virus to must stay below one.,negative,-1,0.980907142162323
02481,2020,05,2020-05,BBC News TV,testing numbers have dogged the government’s response.,negative,-1,0.9993343949317932
02482,2020,05,2020-05,BBC News TV,the ’s health and social care select committee of has this morning met to discuss how vital services are maintained during the coronavirus epidemic.,positive,0,0.9985609650611877
02483,2020,05,2020-05,BBC News TV,"how well, generally speaking, are those essential services managing to continue during the time of this pandemic which for many hospitals is having to take priority?",positive,0,0.9945197701454163
