sentence_id,year,month,year_month,source,sentence,sentiment_label,sentiment_score,confidence
00712,2020,12,2020-12,BBC News TV,"the way of working on a rolling review ensures our teams of clinicians and scientists are working in parallel to complete are working in parallal to complete all are working in parallel to complete all the work according to strict guidelines on safety, effectiveness and quality is complete.",neutral,0,0.5854836106300354
00713,2020,12,2020-12,BBC News TV,this vaccine and quality is complete.,neutral,0,0.5296038389205933
00714,2020,12,2020-12,BBC News TV,this vaccine has only been approved because those strict tests have been done and complied with.,positive,1,0.5606196522712708
00715,2020,12,2020-12,BBC News TV,"in relation to the offer of vaccination, prioritisation was based on the risk of dying from covid-19 and in order to protect the most vulnerable we have prioritise the most vulnerable individuals first.",neutral,0,0.7161250710487366
00716,2020,12,2020-12,BBC News TV,can you explain for me the has been able to authorise this vaccine so much faster than the european medic -- european medicines agency and the food and drugs administration?,neutral,0,0.6437395811080933
00717,2020,12,2020-12,BBC News TV,"and secondly, how long is the leg, or is secondly, how long is the lag, or is there a lag, secondly, how long is the leg, or is there a lag, between being given a vaccine and for it to become effective?",neutral,0,0.7509201169013977
00718,2020,12,2020-12,BBC News TV,the vaccine requires two doses 21 days apart.,neutral,0,0.8210727572441101
00719,2020,12,2020-12,BBC News TV,"from the data that has been presented to us, people will be immune seven days after the second dose.",neutral,0,0.7857366800308228
00720,2020,12,2020-12,BBC News TV,partial immunity occurs after the first dose and we can see some protection and we ran see some protection occurring after and we can see some protection occurring after day 12 after the first dose but full immunity is seven days after the second dose.,neutral,0,0.6692920923233032
00721,2020,12,2020-12,BBC News TV,this is an historic moment and you have approved the vaccine in record time.,positive,1,0.913913369178772
00722,2020,12,2020-12,BBC News TV,"and a question for professor lim on the priority list, ran you professor lim on the priority list, can you confirm care home residents ran you confirm rare home residents will can you confirm care home residents will indeed be the first to receive the vaccine, given how unstable it is and tricky to move to care homes is and tricky to move to rare homes and rare and rare home residents, or will staff he staff he the first to receive it?",neutral,0,0.6444767713546753
00723,2020,12,2020-12,BBC News TV,"people, which are people in care homes.",neutral,0,0.556612491607666
00724,2020,12,2020-12,BBC News TV,whether or not the vaccine itself ran homes.,neutral,0,0.7813602685928345
00725,2020,12,2020-12,BBC News TV,whether or not the vaccine itself can be delivered to care itself ran be delivered to rare homes itself can be delivered to care homes is obviously an important point and there will be some ﬂexibility point and there will be some flexibility in terms of operational constraints.,neutral,0,0.833848774433136
00726,2020,12,2020-12,BBC News TV,we looked at the stability of the vaccine.,neutral,0,0.8853291869163513
00727,2020,12,2020-12,BBC News TV,"as you said, it is stored at -70 degrees but we were able to look at stability data, and that data is showing it is stable for a short period of time, at 2-8, which allows it to be transported to the relevant vaccination sites.",positive,1,0.6323202252388
00728,2020,12,2020-12,BBC News TV,we ran now relevant vaccination sites.,neutral,0,0.866710901260376
00729,2020,12,2020-12,BBC News TV,"can i ask, have you identified when, “an i ask, have you identified when, do you know can i ask, have you identified when, do you know when the first vaccine will be delivered, which day we can will be delivered, which day we ran expect that?",neutral,0,0.844179630279541
00730,2020,12,2020-12,BBC News TV,"will the highest risk levels might be given priority, so the tier 3 areas with highest incidence, and can i ask whether you incidence, and ran i ask whether you also know incidence, and can i ask whether you also know if economic decisions have been factored in, that is to say, when you get down the list of priorities, will people who can’t priorities, will peopla who can’t work priorities, will people who can’t work from home get the vaccine before people who can work from before people who ran work from home?",neutral,0,0.537707507610321
00731,2020,12,2020-12,BBC News TV,before people who can work from home?,neutral,0,0.8200616836547852
00732,2020,12,2020-12,BBC News TV,"these are helpful points that everyone wants to know, and i know my colleagues in the department of health and social care are working health and social rare are working tirelassly to health and social care are working tirelessly to make sure that the tirelassly to make sure that the first tirelessly to make sure that the first vaccine will be delivered as soon as all the checks are completed.",positive,1,0.7573486566543579
00733,2020,12,2020-12,BBC News TV,"everything is being looked at when for seven to enable this important public health step to be put in place as soon as possible, not a minute wasted.",positive,1,0.6795175671577454
00734,2020,12,2020-12,BBC News TV,"as far as i understand, the is working hard to deliver the vaccines as soon as possible, but that is not within the remit of the to impose any time limits on vaccine delivery.",neutral,0,0.6721981763839722
00735,2020,12,2020-12,BBC News TV,"bear in mind too that many thousands have already had a vaccine as part of clinical trials, so there is a continuum here, and our knowledge of benefits increases over time.",neutral,0,0.5280743837356567
00736,2020,12,2020-12,BBC News TV,"so perhaps it will seem to be a historic moment when the first person after the approval of supply has their vaccine, but, sir munir, we see this very much as an ongoing process.",neutral,0,0.6714478135108948
00737,2020,12,2020-12,BBC News TV,it is very much an ongoing process with regard this vaccine and future vaccines coming through in order to make sure relevant people in the list are relevant people in the jcvi list are given the vaccine in the priority order that was shown.,neutral,0,0.7903292179107666
00738,2020,12,2020-12,BBC News TV,so please help us to continue to build that body of knowledge to build that body of knowladge about about this important vaccine.,positive,1,0.557660698890686
00739,2020,12,2020-12,BBC News TV,“an i just ask on the about this important vaccine.,neutral,0,0.8568844199180603
00740,2020,12,2020-12,BBC News TV,can i just ask on the point about whether highest risk tiers will be the ones to get it first.,neutral,0,0.8353171348571777
00741,2020,12,2020-12,BBC News TV,"that is the intention of the prioritisation order, that the most vulnerable people are offered vaccination first.",neutral,0,0.7554477453231812
00742,2020,12,2020-12,BBC News TV,do you mean regional tiers?,neutral,0,0.8230946063995361
00743,2020,12,2020-12,BBC News TV,we appear to be getting authorisation for this vaccine ahead of our friends in europe.,positive,1,0.7045717239379883
00744,2020,12,2020-12,BBC News TV,"secondly, as i understand it, the vaccine that you have authorised, we have not ordered sufficient quantities to cover the whola sufficient quantities to cover the whole population.",negative,-1,0.5508723855018616
00745,2020,12,2020-12,BBC News TV,"i was wondering, do we have enough of this vaccine to get through all the priority groups listed earlier on, or would we listed eartier on, or would we dependent listed earlier on, or would we dependent on waiting for further vaccines to be authorised in order to get to the position where the whole country can be safe from this whola country ran be safe from this disease?",neutral,0,0.7344297170639038
00746,2020,12,2020-12,BBC News TV,we have been able to authorise the supply of this vaccine using provisions under european law which exist until the ist of which exist until the 1st of january.,neutral,0,0.8342570066452026
00747,2020,12,2020-12,BBC News TV,very good question vaccine supply and availability.,positive,1,0.5040010809898376
00748,2020,12,2020-12,BBC News TV,the whole reason a priority listing is required is because we expect during a pandemic that vaccine supply will be limited in the first instance and so vaccines should be offered in the first instance to the most vulnerable and then moving down the priority list.,neutral,0,0.5531644225120544
00749,2020,12,2020-12,BBC News TV,this includes more than one vaccine type in order to reach all the people who are at to reach all the peopla who are at risk from to reach all the people who are at risk from covid-19.,neutral,0,0.8077933192253113
00750,2020,12,2020-12,BBC News TV,"what would your simple message the to those who are suspicious of the vaccine, given what we have seen on anti-vaccination feeling on social media.",neutral,0,0.5564884543418884
00751,2020,12,2020-12,BBC News TV,"the public can be absolutely confident that every rigorous cheque has been done to reach the that rigorous cheque has been done to reach the judgment that we reached, that the benefits far outweigh any risk, that the safety of the vaccine has been scrutinised independently by our commission on human medicines and no stone has been left unturned, so absolute confidence on the safety, effectiveness and quality of the pfizer biontech vaccine.",positive,1,0.7346140742301941
00752,2020,12,2020-12,BBC News TV,"in terms of further products, vaccines for covid-19 that are coming through, there are two, you will be aware, for which we have further rolling review is ongoing, and those will be conducted to the absolute scientific standards that the public would expect.",neutral,0,0.8572116494178772
00753,2020,12,2020-12,BBC News TV,do you have any indication on the timescales therefore the other vaccine approvals?,neutral,0,0.8965073227882385
00754,2020,12,2020-12,BBC News TV,it wouldn’t be possibla to vaccine approvals?,neutral,0,0.7491664290428162
00755,2020,12,2020-12,BBC News TV,the health secretary has said rolling out the vaccine will be challenging because it needs to be stored at certain temperatures.,neutral,0,0.5706804990768433
00756,2020,12,2020-12,BBC News TV,"do you foresee potential challenges in offering the pfizer vaccine to vulnerable groups who might not be able to travel to a vaccination centre, or whose surgery might not have the cold storage facilities necessary to store the vaccine?",negative,-1,0.5919660925865173
00757,2020,12,2020-12,BBC News TV,"i think every vaccine that comes through will probably have its own characteristics in terms of own characteristis in terms of storage, own characteristics in terms of storage, transport and deliverability.",neutral,0,0.8549507856369019
00758,2020,12,2020-12,BBC News TV,so the pfizer vaccine in particular has a strong requirement for very cold storage.,neutral,0,0.8185656666755676
00759,2020,12,2020-12,BBC News TV,and there are stability issues potentially that constrain how a vaccine can be supplied to different vaccine ran be supplied to different people.,neutral,0,0.5263753533363342
00760,2020,12,2020-12,BBC News TV,let’s vaccine can be supplied to different people.,neutral,0,0.7972248792648315
00761,2020,12,2020-12,BBC News TV,"let’s not forget that a mass vaccination programme, as will be conducted very soon, is an unprecedented thing, it will be the largest vaccination programme in the for decades.",positive,1,0.7195644974708557
00762,2020,12,2020-12,BBC News TV,so there will be all manner of operational flexibility is manner of operational ﬂexibility is that manner of operational flexibility is that will be required during the deployment of the vaccine.,neutral,0,0.8499016165733337
00763,2020,12,2020-12,BBC News TV,"as part of the assessment of the vaccine, we look at the quality, which includes the stability.",neutral,0,0.8998197317123413
00764,2020,12,2020-12,BBC News TV,"but we know that once it is taken out, it can be once it is taken out, it ran be stable, once it is taken out, it can be stable, between 2-8 c, to allow for deployment in the vaccination site.",neutral,0,0.6998835802078247
00765,2020,12,2020-12,BBC News TV,"and that information is being shared with the relevant agencies, the , pub“: with the relevant agencies, the , public health bodies.",neutral,0,0.8859374523162842
00766,2020,12,2020-12,BBC News TV,50 they can public health bodies.,neutral,0,0.7586334943771362
00767,2020,12,2020-12,BBC News TV,so they ran actually sort public health bodies.,neutral,0,0.799161434173584
00768,2020,12,2020-12,BBC News TV,50 they can actually sort out deployment models and make sure the stability of the vaccine is maintained.,neutral,0,0.7385622262954712
00769,2020,12,2020-12,BBC News TV,"our next question comes from jasmine ralston, from the health service journal, good morning.",positive,1,0.5818015336990356
00770,2020,12,2020-12,BBC News TV,"the vaccine has been approved by the with conditions, what are they?",neutral,0,0.7678497433662415
00771,2020,12,2020-12,BBC News TV,"how should trusts decide which front line staff have priority for the vaccination, and how do you reassure staff concerned the vaccine might not be safe?",neutral,0,0.6209294199943542
00772,2020,12,2020-12,BBC News TV,"finally, will staff he allowed to update out of having the vaccination without penalty?",neutral,0,0.8571234345436096
00773,2020,12,2020-12,BBC News TV,"the second area will be around the vigilance, the monitoring of all the safety aspects, particularly as vanessa aspects, particularty as vanessa macro 3 aspects, particularly as vanessa macro 3 has said because so many peopla will macro 3 has said because so many people will want to have this vaccine.",neutral,0,0.7743327617645264
00774,2020,12,2020-12,BBC News TV,"and we will have close control over the information provided to health care information provided to health rare professions information provided to health care professions and to the public so that in having that very clear and very precise information, everyone ran be very precise information, everyone can be confident the vaccine is going to reach them in the best possible way.",positive,1,0.7206860184669495
00775,2020,12,2020-12,BBC News TV,and these are based around their own personal risk of having harm or severe illness from covid-19.,negative,-1,0.7388095855712891
00776,2020,12,2020-12,BBC News TV,"secondly, the amount of exposure they have two people who have covid-19 infection themselves.",negative,-1,0.7027410268783569
00777,2020,12,2020-12,BBC News TV,"and thirdly, the amount of interaction they have with different people who are vulnerable and might acquire covid-19.",neutral,0,0.7753196954727173
00778,2020,12,2020-12,BBC News TV,so we have set out some principlas on covid-19.,neutral,0,0.9194039106369019
00779,2020,12,2020-12,BBC News TV,so we have set out some principles on how to prioritise different health care workers and different health rare workers and use different health care workers and use those when deployment of the vaccine is indicated.,neutral,0,0.896221399307251
00780,2020,12,2020-12,BBC News TV,"in terms of whether it should be voluntary or compulsory, at the moment, there is no suggestion that the vaccination should be compulsory, it is also an offer of vaccination and whether somebody wants to have a vaccine or not, whether they are in the or not is at the moment voluntary not is at the moment a voluntary thing.",neutral,0,0.790796160697937
00781,2020,12,2020-12,BBC News TV,"the trial has had about 40,000 individuals and half of those received the vaccine and half received the placebo.",neutral,0,0.8344927430152893
00782,2020,12,2020-12,BBC News TV,"from the data that has been provided, most of the adverse effects were mild and short lasting, usually lasting for a day or two, similar to the kind of effects you get after any other vaccine.",neutral,0,0.7134883999824524
00783,2020,12,2020-12,BBC News TV,"but also the active recall system the is going to launch, which will ask members to be able to join and look at what is happening with the vaccine and whether they are developing any side effects.",neutral,0,0.8908705115318298
00784,2020,12,2020-12,BBC News TV,i would like to stress we are so far advised how the vaccine might be used in the first phase of the programme.,neutral,0,0.8882257342338562
00785,2020,12,2020-12,BBC News TV,"we haven’t yet decided how the vaccine may be used in subsequent phases of the programme and we will be monitoring all the new emerging data, including data coming out from phase one of the programme, in order to make our further decisions.",neutral,0,0.8960521221160889
00786,2020,12,2020-12,BBC News TV,i think that we are in the midst of a once in a century pandemic,negative,-1,0.6779093146324158
00787,2020,12,2020-12,BBC News TV,"and i think this is a historic moment, the is now one step closer to providing a safe and effective vaccine to help in the fight against covid-19.",positive,1,0.9510891437530518
00788,2020,12,2020-12,BBC News TV,a virus that has affected each and every one of us in some way.,negative,-1,0.8418020009994507
00789,2020,12,2020-12,BBC News TV,"i would simply like to conclude by reiterating that this vaccine, produced and developed by pfizer/biontech, meets rigorous high standards of safety, effectiveness and of quality.",positive,1,0.7959088683128357
00790,2020,12,2020-12,BBC News TV,"that was june raine, chief executive of the medicines regulator, the body which has given approval for this pfizer/biontech vaccine, pretty much ending that science briefing as she started it come up with a focus on the safety, saying public safety has absolutely always been a top priority.",neutral,0,0.6618276834487915
00791,2020,12,2020-12,BBC News TV,"on that point about safety, three experts very much pains to point out all the checks have been done, or the processes that they needed to go through to bring this vaccine to market have been gone through.",neutral,0,0.7781912684440613
00792,2020,12,2020-12,BBC News TV,"now we heard that this vaccine will give immunity from coronavirus, give immunity from coronavims, seven days give immunity from coronavirus, seven days after the second dose, there are 21 days between the two doses, partial immunity after the first dose and full immunity seven days after the second dose.",neutral,0,0.727297842502594
00793,2020,12,2020-12,BBC News TV,"and we saw, which i think is worth looking at, a list of the priority for peopla at, a list of the priority for people getting that vaccine in its peopla getting that vaccine in its first people getting that vaccine in its first phase.",neutral,0,0.8213126063346863
00794,2020,12,2020-12,BBC News TV,"yet we have been hearing in the last few days about some of the problems of getting the pfizer vaccine out to them because it has to be held at these very low temperatures, freezing temperatures of -70 degrees 70 data.",negative,-1,0.7010684013366699
00795,2020,12,2020-12,BBC News TV,"once it has been taken out of the freezer, it ran once it has been taken out of the freezer, it can be put in a fridge, freezer, it ran be put in a fridge, hand-held freezer, it can be put in a fridge, hand-held at the temperatures of 2-8 c, that can only happen for 2-8 c, that ran only happen for about 2-8 c, that can only happen for about five days, but that does give a window of opportunity to give it to rare a window of opportunity to give it to care homes.",neutral,0,0.7392467260360718
00796,2020,12,2020-12,BBC News TV,the big caveat if you like was they to care homes.,neutral,0,0.7560546398162842
00797,2020,12,2020-12,BBC News TV,"also, we were hearing the public will be invited randomly, i guess in the way that some surveys of coronavirus have been carried out by selecting people randomly from the register, to take part in an active monitoring programme of the vaccine.",neutral,0,0.8762224912643433
00798,2020,12,2020-12,BBC News TV,"that’s right, and that is absolutely key because this is a novel pandemic so we need to keep monitoring those peopla who have the vaccine.",neutral,0,0.5612277388572693
00799,2020,12,2020-12,BBC News TV,"of course, a big people who have the vaccine.",neutral,0,0.6293389797210693
00800,2020,12,2020-12,BBC News TV,"do we think based on that, some people we think based on that, some peopla who don’t we think based on that, some people who don’t strictly fall into that category, an obvious one would be children under 16 for example who have very serious health conditions, might they get the vaccine early?",neutral,0,0.548079252243042
00801,2020,12,2020-12,BBC News TV,"this is things like, remember in london, we had terrible deaths amongst london bus drivers, it is things like that.",negative,-1,0.8898747563362122
00802,2020,12,2020-12,BBC News TV,"england has returned to a tiered system of coronavirus restrictions, after the national lockdown ended at midnight.",neutral,0,0.870129406452179
00803,2020,12,2020-12,BBC News TV,more than 55 million people are living in the strictest two tiers - where mixing with other households indoors is banned.,negative,-1,0.5107944011688232
00804,2020,12,2020-12,BBC News TV,"the measures were voted in yesterday, despite since coming into office.",neutral,0,0.8733235597610474
00805,2020,12,2020-12,BBC News TV,"tier1 has the lightest restrictions, but fewer than three quarters of a million people are in this tier, where up to six people from different households can socialise indoors and outdoors.",neutral,0,0.6472187042236328
00806,2020,12,2020-12,BBC News TV,with the end of a national lockdown in england comes a new three-tier system of restrictions to get used to.,neutral,0,0.7543044686317444
00807,2020,12,2020-12,BBC News TV,here’s how the new system of restrictions will work.,neutral,0,0.8673973083496094
00808,2020,12,2020-12,BBC News TV,"in tier 1, the lowest level of restrictions, groups of up to six people will be able to meet indoors or outdoors.",neutral,0,0.8988357186317444
00809,2020,12,2020-12,BBC News TV,"and in the highest level of restrictions, pubs and restaurants will be forced to provide takeaway only, and there will be no mixing of households, except up to six people in public outdoor spaces like parks.",negative,-1,0.6191716194152832
00810,2020,12,2020-12,BBC News TV,"it’s passed with a majority of well over 200, it’s a very important set of regulations to help the bridge into the spring, where we hope a vaccine will move us into a whole different place.",positive,1,0.8159394860267639
00811,2020,12,2020-12,BBC News TV,"and the reason that these regulations mattered is it allows us to move to a tiered approach which, backed up by mass community testing, will help us keep control of the virus and avoid another lockdown.",neutral,0,0.5406227707862854
00812,2020,12,2020-12,BBC News TV,"while the new tiers are stricter in some ways, there’s plenty you can now do wherever you live in england that might make it feel like a return to something like life as normal.",positive,1,0.5178864598274231
00813,2020,12,2020-12,BBC News TV,"in another major change, people will be able to visit relatives in care homes.",neutral,0,0.5566731691360474
00814,2020,12,2020-12,BBC News TV,new guidance states that contact will be allowed in all three tiers if those visiting have tested negative for the virus.,neutral,0,0.8347805738449097
00815,2020,12,2020-12,BBC News TV,"questions continue about the impact of restrictions, though.",neutral,0,0.7573086619377136
00816,2020,12,2020-12,BBC News TV,the labour leader sir keir starmer has challenged the government to publish more details of the economic impact of control measures as many businesses face uncertain weeks and months ahead.,neutral,0,0.6169421672821045
00817,2020,12,2020-12,BBC News TV,"there is also the hope of negative emissions technologies, so numerous different strategies have been proposed which aim to increase the amount of c02 storage artificially in the ocean or on land.",neutral,0,0.7096289992332458
00818,2020,12,2020-12,BBC News TV,but the research into many of these negative emissions technologies is actually in its infancy and one of the pages we have seen recently is they rely quite heavily on these negative emissions technologies becoming a reality is -- a reality.,neutral,0,0.5136978030204773
00819,2020,12,2020-12,BBC News TV,"the president-elect says his top priority will be dealing with the coronavirus, and jump-starting the economy.",neutral,0,0.6641066670417786
00820,2020,12,2020-12,BBC News TV,"right now, the has soaring numbers of new cases.",neutral,0,0.7154865264892578
00821,2020,12,2020-12,BBC News TV,"new yorkers returned home from the thanksgiving holiday, only to queue for hours, as they waited to be tested for the virus.",negative,-1,0.8192753791809082
00822,2020,12,2020-12,BBC News TV,everyone’s hoping the vaccine will be available soon.,positive,1,0.629868745803833
00823,2020,12,2020-12,BBC News TV,"looking ahead to our coverage throughout the day - the prime minister will lead a coronavirus briefing from downing street later, it will cover today’s vaccine announcement and the three tiers of restrictions in england.",neutral,0,0.5031861662864685
00824,2020,12,2020-12,BBC News TV,"the expects to have millions of doses of the pfizer vaccine available by the end of the year - and the first 800,000 coming next week.",neutral,0,0.7541571855545044
00825,2020,12,2020-12,BBC News TV,england’s tier system is back but with toughened measures.,neutral,0,0.8220719695091248
00826,2020,12,2020-12,BBC News TV,more than 55 million people are living in the strictest two tiers.,negative,-1,0.4937981963157654
00827,2020,12,2020-12,BBC News TV,"as the second lockdown comes to an end in england, all nonessential shops can reopen.",neutral,0,0.7807038426399231
00828,2020,12,2020-12,BBC News TV,"the has become the first country in the world to approve the pfizer/biontech coronavirus vaccine, with around 800,000 doses of the jab being made available as early as next week.",positive,1,0.6485506296157837
00829,2020,12,2020-12,BBC News TV,the medicines regulator says the vaccine - which offers up to 95% protection against coronavirus - is safe to be rolled out.,positive,1,0.721950352191925
00830,2020,12,2020-12,BBC News TV,"the vaccine is currently not available in the the first supply of 800,000 vaccines will be sent from a pfizer laboratory in belgium.",neutral,0,0.4860917031764984
00831,2020,12,2020-12,BBC News TV,"this will be enough to immunise 20 million people with two shots of the vaccine, which will be given 21 days apart.",neutral,0,0.4876794219017029
00832,2020,12,2020-12,BBC News TV,"the health secretary says the first jabs will be prioritised to those most vulnerable to coronavirus, starting with care home residents and staff, followed by people aged over 80 and health care workers.",neutral,0,0.7593350410461426
00833,2020,12,2020-12,BBC News TV,"around 50 hospitals are on standby ready to receive the vaccine, with community vaccination centres being established in venues such as conference centres.",neutral,0,0.8965122103691101
00834,2020,12,2020-12,BBC News TV,more details of when and where you might receive the vaccine will be given later this morning.,neutral,0,0.9582234621047974
00835,2020,12,2020-12,BBC News TV,prime minister borisjohnson has taken to twitter and said protection from the vaccine would ultimately allow us to reclaim our lives and get the economy moving again.,positive,1,0.5240976214408875
00836,2020,12,2020-12,BBC News TV,"speaking in the last hour, drjune raine, chief executive of the medicines and healthcare products regulatory agency, said no corners had been cut in the development of the pfizer/biontech vaccine, and that it was now safe to be rolled out.",positive,1,0.5928362607955933
00837,2020,12,2020-12,BBC News TV,"the recommendation has been reached following a scientific and thorough review of all the evidence of safety, effectiveness and of quality of the pfizer/biontech vaccine.",neutral,0,0.6131628751754761
00838,2020,12,2020-12,BBC News TV,the government has now accepted this advice and has made the decision to approve the vaccine for use with some conditions.,neutral,0,0.6034746766090393
00839,2020,12,2020-12,BBC News TV,separate teams have been working in parallel to deliver the most rigorous review of this vaccine.,neutral,0,0.6669403910636902
00840,2020,12,2020-12,BBC News TV,"our expert scientists and clinicians have worked round the dock, clinicians have worked round the clock, carefully, methodically dock, carefully, methodically poring over clock, carefully, methodically poring over tables and analyses and grafts on every single piece of data.",neutral,0,0.7655473351478577
00841,2020,12,2020-12,BBC News TV,"we have also reviewed and agreed the prescribing information so that the pub“: prescribing information so that the public and health care professionals public and health rare professionals are very dear public and health care professionals are very clear and can be very are very clear and ran be very confident are very clear and can be very confident that the vaccine is being used in the correct way, understanding what is involved.",positive,1,0.6068500876426697
00842,2020,12,2020-12,BBC News TV,"and going forward from today, our national institute for biological standards and control will be independently laboratory tested so that every single vaccine that goes out meets the same high standards of safety and quality.",neutral,0,0.6158907413482666
00843,2020,12,2020-12,BBC News TV,"and this news, for so long we’ve been saying that if a vaccine is developed then things will get better in 2021, and now we can say when this vaccine is rolled out, things will get better, and we will start that process next week.",positive,1,0.8257510662078857
00844,2020,12,2020-12,BBC News TV,i’m obviously absolutely thrilled with the news and very proud that the is the first place in the world to have a clinically authorised vaccine ready to go.,positive,1,0.9857447743415833
00845,2020,12,2020-12,BBC News TV,"huge thanks to the scientists, to pfizer, the company.",positive,1,0.9170690178871155
00846,2020,12,2020-12,BBC News TV,"we’ll start with those who are most vulnerable to coronavirus, and you need two jabs, 21 days apart.",neutral,0,0.6491249799728394
00847,2020,12,2020-12,BBC News TV,"yes, they were unapologetically yes, they were unapologetic-ally indulging in yes, they were unapologetically indulging in their expert status and indulging in their expert stems and that’s indulging in their expert status and that’s because so much now will rely on trust and as being prepared to take this vaccine and that means that they really want to stress too is that corners have not been cut in this process.",neutral,0,0.6471933126449585
00848,2020,12,2020-12,BBC News TV,those are the ones that had to shield during lockdown.,neutral,0,0.7218571901321411
00849,2020,12,2020-12,BBC News TV,"we have been hearing, it’s expected that vaccine supply will be limited at first, so vaccines will be prioritised for the most vulnerable.",neutral,0,0.7377315759658813
00850,2020,12,2020-12,BBC News TV,people in care homes and health care people in rare homes and health rare workers.,neutral,0,0.809842050075531
00851,2020,12,2020-12,BBC News TV,this will take time to get to the people it needs to get to so this isn’t going to be an immediate silver bullet but the fact that we now have a vaccine after such a terrible year for so many people and their families is going to be really welcome news and gives us much needed hope and optimism for 2021.,positive,1,0.8774394392967224
00852,2020,12,2020-12,BBC News TV,covid tests will be sent to rare work?,neutral,0,0.8951237797737122
00853,2020,12,2020-12,BBC News TV,covid tests will be sent to care homes in the immediate period rare homes in the immediate period as a way of care homes in the immediate period as a way of freeing up people to as a way of freeing up peopla to actually visit as a way of freeing up people to actually visit their loved ones in the rare actually visit their loved ones in the care homes.,neutral,0,0.7280219793319702
00854,2020,12,2020-12,BBC News TV,also there will be a limited the care homes.,neutral,0,0.8472045063972473
00855,2020,12,2020-12,BBC News TV,i think that’s going to be the tricky issue with this vaccine.,negative,-1,0.5112894177436829
00856,2020,12,2020-12,BBC News TV,it’s absolutely right that rare vaccine.,positive,1,0.5542429089546204
00857,2020,12,2020-12,BBC News TV,"we also understand this particular vaccine has some particular challenges about how you particular challanges about how you take it, the particular challenges about how you take it, the last yards, if you like, from delivery to the people who need to take it.",neutral,0,0.7265094518661499
00858,2020,12,2020-12,BBC News TV,"it’s going to be a very difficult process to work through some of those challenges so through some of those challanges so it may not through some of those challenges so it may not happen quickly and it may of course be that this isn’t the vaccine that is going to be right for those audiences and it may be one of the other vaccines that we hope is hard on the heel, so time and patience is going to be required",negative,-1,0.6647363901138306
00859,2020,12,2020-12,BBC News TV,"we do hope we have more testing coming through into care homes so the through into rare homes so the guidance through into care homes so the guidance today on visiting means that hopefully with all things being equal, more people will be able to equal, more peopla will be able to start having equal, more people will be able to start having that really important contact with their loved ones and as we work through those technical challanges we work through those technical challenges through the coming weeks and getting the right vaccines out to quit home residents -- out to rare home to quit home residents -- out to care home residents, we can open up more widely, but i stress this isn’t going to be a quick return to normal for anybody including residents and their relatives, is going to be incremental steps, but for the first time i think we can all see some time i think we ran all see some really positive time i think we can all see some really positive light at the end of the tunnel and a way out of this.",positive,1,0.6994324922561646
00860,2020,12,2020-12,BBC News TV,it’s important not to forget how hard it has been for people with loved ones in care homes.,neutral,0,0.5179522037506104
00861,2020,12,2020-12,BBC News TV,it’s been absolutely loved ones in care homes.,positive,1,0.5923416018486023
00862,2020,12,2020-12,BBC News TV,"it’s been a very difficult year for older peopla and a very difficult year for older people and their families, they have been isolated in their own homes, they have lost mobility and function but their cognitive function also-mac, and many haven’t seen their relatives in care homes in their relatives in rare homes in months.",negative,-1,0.8084555268287659
00863,2020,12,2020-12,BBC News TV,their relatives in care homes in months.,neutral,0,0.5914078950881958
00864,2020,12,2020-12,BBC News TV,"as you are describing, these elderly people in describing, these elderty people in rare describing, these elderly people in care homes are very often very vulnerable.",negative,-1,0.6602161526679993
00865,2020,12,2020-12,BBC News TV,what would you anticipate about actually giving them the vaccine and how active they are likely to be in the process of whether they would actually welcome it?,neutral,0,0.8770054578781128
00866,2020,12,2020-12,BBC News TV,we know people have questions about the vaccine already and have been asking questions today and it’s important we take the time to answer these questions and age will be doing our best to bring people the best information we can so they can make information we ran so they ran make an information we can so they can make an informed decision so we all understand just how devastating outbreaks of this virus are in care outbreaks of this virus are in rare homes so outbreaks of this virus are in care homes so ensuring that people can be homes so ensuring that people ran be protected and homes so ensuring that people can be protected and loved ones can be protected and loved ones ran be protected protected and loved ones can be protected and their staff is going to be really important.,neutral,0,0.5570884346961975
00867,2020,12,2020-12,BBC News TV,"so they have confidence in the vaccine or if they need to talk to the or nurse is about it, we should be enabling them to do hope that i would encourage everybody to look at the vaccine and to see the benefits of it and hopefully take it up in due course.",positive,1,0.7489553093910217
00868,2020,12,2020-12,BBC News TV,social media is awash with conspiracy theories and false claims about a coronavirus vaccine - worlds apart from legitimate concerns and questions.,negative,-1,0.8859604001045227
00869,2020,12,2020-12,BBC News TV,"with the news breaking today about vaccine approval, the same conspiracies are resurfacing online.",negative,-1,0.7008943557739258
00870,2020,12,2020-12,BBC News TV,"all kinds of conspiracy theories about a coronavirus vaccine have been out there for months and every time there is breaking news, like today with the pfizer/biontech vaccine, we see the same conspiracy theories resurfacing again and again and it’s important to point out these are worlds away from legitimate questions and concerns people have questions and concerns peopla have about questions and concerns people have about the efficacy and safety of a vaccine.",negative,-1,0.7336779236793518
00871,2020,12,2020-12,BBC News TV,"for instance, we’ve seen memes pop up today about bill gates, this one in particular makes the allegation that bill gates isn’t going to be -- is going to be putting microchips and people are putting microchips and peopla are surveilling putting microchips and people are surveilling them through the vaccine and people make false claims about and peopla make false claims about how it is and people make false claims about how it is a means of deliberately hurting people or part of a depopulation plan.",negative,-1,0.6892777681350708
